feature,abs_corr
away_passing_passingFumbles,0.17683948669377975
home_miscellaneous_firstDowns,0.17676762514865985
home_miscellaneous_firstDownsPerGame,0.17676762514865985
home_downs_firstDowns,0.17676762514865985
away_streak_20plus,0.17569289275156127
away_streak_30plus,0.1735269413432303
home_total_wins_std,0.17308650906625098
home_total_winPercent_std,0.17308650906625092
home_total_leagueWinPercent_std,0.17308650906625092
away_kicking_fieldGoalPct,0.17297352504707297
away_kicking_longFieldGoalMade,0.1726282739730231
home_total_losses_std,0.17257534693931115
away_total_wins_roll5,0.1719255735503957
away_total_leagueWinPercent_roll5,0.17192557355039487
away_total_winPercent_roll5,0.17192557355039487
away_total_losses_roll5,0.17142744677351895
home_receiving_totalPoints_roll5,0.17113577688987106
home_passing_totalPoints_roll5,0.17113577688987106
home_receiving_totalPointsPerGame_roll5,0.17113577688987106
home_total_pointsFor_roll5,0.17113577688987106
home_total_avgPointsFor_roll5,0.17113577688987106
home_passing_totalPointsPerGame_roll5,0.17113577688987106
home_rushing_totalPoints_roll5,0.17113577688987106
home_rushing_totalPointsPerGame_roll5,0.17113577688987106
home_general_fumblesLost,0.17077917271256818
home_miscellaneous_fumblesLost,0.17077917271256818
home_downs_firstDownPercentage,0.17058473142489028
away_passing_passingFumblesLost,0.16994328514600449
away_opp_total_pointsFor_roll5,0.16992416039505026
away_rushing_totalPoints_roll5,0.16992242654420725
away_passing_totalPoints_roll5,0.16992242654420725
away_total_pointsFor_roll5,0.16992242654420725
away_receiving_totalPoints_roll5,0.16992242654420725
away_receiving_totalPointsPerGame_roll5,0.16992242654420725
away_rushing_totalPointsPerGame_roll5,0.16992242654420725
away_total_avgPointsFor_roll5,0.16992242654420725
away_passing_totalPointsPerGame_roll5,0.16992242654420725
home_general_fumblesForced,0.16971678216965996
home_receiving_receivingTargets,0.16951014306623696
away_total_wins_std,0.16923436770071143
away_total_leagueWinPercent_std,0.1692343677007113
away_total_winPercent_std,0.1692343677007113
home_opp_total_pointsFor_roll5,0.16873817201545835
away_general_fumblesLost,0.16756848240090336
away_miscellaneous_fumblesLost,0.16756848240090336
away_total_losses_std,0.1674277895971123
away_rushing_totalPointsPerGame_std,0.16597034503012617
away_total_avgPointsFor_std,0.16597034503012617
away_receiving_totalPointsPerGame_std,0.16597034503012617
away_total_pointsFor_std,0.16597034503012617
away_receiving_totalPoints_std,0.16597034503012617
away_passing_totalPoints_std,0.16597034503012617
away_passing_totalPointsPerGame_std,0.16597034503012617
away_rushing_totalPoints_std,0.16597034503012617
away_defensive_stuffs,0.16452579208466336
away_kicking_touchbacks,0.1631041874915088
home_kicking_fieldGoalPct,0.16293638321073553
away_rushing_stuffYardsLost,0.16286371474834876
away_diff_total_pointsAgainst_roll5,0.1625426596431709
home_diff_total_pointsAgainst_roll5,0.1625426596431709
away_kicking_fieldGoalsMade30_39,0.16225876302874231
away_defensive_yardsAllowedPerGame,0.1620558134861188
away_defensive_yardsAllowed,0.1620558134861188
away_kicking_fieldGoalAttempts30_39,0.1617208887370694
home_total_wins_roll3,0.15994225240223112
home_total_leagueWinPercent_roll3,0.15994225240223106
home_total_winPercent_roll3,0.15994225240223106
home_total_losses_roll3,0.15993053368851706
home_rushing_longRushing,0.15942423383523655
home_defensiveInterceptions_interceptionTouchdowns,0.1590440927582887
home_defensive_interceptionTouchdowns,0.1590440927582887
home_total_OTWins,0.15788657847910748
away_road_OTLosses,0.15788657847910748
away_away_OTLosses,0.15788657847910748
away_total_OTLosses,0.15788657847910748
home_kicking_fieldGoalAttemptYards,0.15721257153720697
away_opp_win_streak,0.15581301733748268
home_streak_20plus,0.15534114802214974
home_opp_point_diff_trend,0.15532161317929785
home_opp_total_differential_roll3,0.15532161317929785
home_general_fumbles,0.1552524342883275
away_point_diff_trend,0.1550281196913396
away_total_differential_roll3,0.1550281196913396
away_total_pointDifferential_roll3,0.1550281196913396
away_receiving_yardsPerReception,0.15468164603842716
away_receiving_avgGain,0.15468164603842716
home_streak_30plus,0.15456146798068202
home_passing_totalPointsPerGame_std,0.15453616990122693
