game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line_x,away_spread_odds,home_spread_odds,total_line_x,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,home_win,home_cover,game_total,over_hit,rest_advantage,is_dome,is_cold,is_windy,home_implied_prob,away_implied_prob,home_elo,away_elo,elo_diff,elo_prob_x,is_tnf,is_mnf,is_snf,is_primetime,is_grass,is_turf,is_freezing,is_very_cold,is_very_windy,bad_weather,home_short_week,away_short_week,home_off_bye,away_off_bye,home_cpoe_3wk,home_time_to_throw_3wk,away_cpoe_3wk,away_time_to_throw_3wk,home_pressure_rate_3wk,home_bad_throw_pct_3wk,away_pressure_rate_3wk,away_bad_throw_pct_3wk,home_injury_impact,home_injured_count,home_qb_out,away_injury_impact,away_injured_count,away_qb_out,home_ryoe_3wk,away_ryoe_3wk,home_separation_3wk,away_separation_3wk,cpoe_diff,pressure_diff,injury_diff,ryoe_diff,separation_diff,elo_prob_y,xgb_win_prob,lr_win_prob,ensemble_prob,pred_margin,spread_line_y,home_cover_prob,away_cover_prob,pred_total,total_line_y,over_prob,under_prob,xgb_ml_pick,lr_ml_pick,vegas_prob,vegas_ml_pick,xgb_spread_pick,xgb_total_pick
2025_05_DAL_NYJ,2025,REG,5,2025-10-05,Sunday,13:00,DAL,37.0,NYJ,22.0,Home,-15.0,59.0,0.0,2025100505,59913.0,,202510050nyj,28488.0,401772850,6804.0,7,6,-105.0,-115.0,1.5,-120.0,100.0,48.5,-110.0,-110.0,0,outdoors,fieldturf,82.0,3.0,00-0033077,00-0036945,Dak Prescott,Justin Fields,Brian Schottenheimer,Aaron Glenn,Alex Moore,NYC01,MetLife Stadium,0,0,59.0,1,-1,0,0,0,0.5348837209302325,0.5121951219512195,1354.2443509507818,1384.5750949877593,-30.33074403697742,0.5254062039973872,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.685833333333335,3.1036366682700014,9.782153846153832,2.82660641025641,0.19183333333333333,0.09666666666666666,0.17533333333333334,0.12716666666666668,,,,,,,0.21303900751620872,1.455254557913295,3.7991924616472077,2.921218663548126,-2.0963205128204976,0.016499999999999987,,-1.2422155503970862,0.8779737980990818,0.5254062039973872,0.49747756,0.5113492729610606,0.5086119804385373,0.5789972,1.5,0.5662107221757247,0.43378927782427534,51.558937,48.5,0.5961398248945987,0.4038601751054013,0,1,0.5348837209302325,1,1,1
2025_05_DEN_PHI,2025,REG,5,2025-10-05,Sunday,13:00,DEN,21.0,PHI,17.0,Home,-4.0,38.0,0.0,2025100506,59914.0,,202510050phi,28489.0,401772745,6805.0,6,7,180.0,-218.0,3.5,-105.0,-115.0,44.5,-115.0,-105.0,0,outdoors,grass,80.0,6.0,00-0039732,00-0036389,Bo Nix,Jalen Hurts,Sean Payton,Nick Sirianni,Adrian Hill,PHI00,Lincoln Financial Field,0,0,38.0,0,1,0,0,0,0.6855345911949685,0.35714285714285715,1875.7796912909052,1609.103281324483,266.67640996642217,0.859533771984845,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.5629734848484773,2.651575757575758,-4.583222222222221,2.7240784126984128,0.19600000000000004,0.12066666666666666,0.16466666666666668,0.19833333333333333,,,,,,,,1.75212481577367,2.0144046313300628,4.010857314351118,8.1461957070707,0.03133333333333335,,,-1.9964526830210554,0.859533771984845,0.74841875,0.6361873812074695,0.7257492241128518,9.16469,3.5,0.8451149875013035,0.15488501249869646,47.26976,44.5,0.5872050532689617,0.41279494673103834,1,1,0.6855345911949685,1,1,1
2025_05_DET_CIN,2025,REG,5,2025-10-05,Sunday,16:25,DET,37.0,CIN,24.0,Home,-13.0,61.0,0.0,2025100509,59917.0,,202510050cin,28492.0,401772854,6808.0,7,6,-575.0,425.0,-10.5,-102.0,-118.0,49.5,-112.0,-108.0,0,outdoors,fieldturf,84.0,7.0,00-0033106,00-0035100,Jared Goff,Jake Browning,Dan Campbell,Zac Taylor,Carl Cheffers,CIN00,Paycor Stadium,0,0,61.0,1,-1,0,0,0,0.19047619047619047,0.8518518518518519,1459.7162276306638,1715.508349629038,-255.79212199837434,0.2321612447302929,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.9042516975308743,2.7195857407407407,8.218320105820114,2.916534832451499,0.2871666666666667,0.15933333333333333,0.22499999999999998,0.19300000000000003,,,,,,,,2.6377202085047746,2.9356199412045645,2.8113277419390434,-6.3140684082892395,0.0621666666666667,,,0.12429219926552104,0.2321612447302929,0.19024207,0.18925245640034827,0.19823005680784506,-10.660772,-10.5,0.04483999258929296,0.9551600074107071,55.255024,49.5,0.6764762584701478,0.3235237415298522,0,0,0.19047619047619047,0,0,1
2025_05_HOU_BAL,2025,REG,5,2025-10-05,Sunday,13:00,HOU,44.0,BAL,10.0,Home,-34.0,54.0,0.0,2025100501,59909.0,,202510050rav,28484.0,401772743,6800.0,7,7,-148.0,124.0,-2.5,-118.0,-102.0,41.5,-115.0,-105.0,0,outdoors,grass,78.0,2.0,00-0039163,00-0033662,C.J. Stroud,Cooper Rush,DeMeco Ryans,John Harbaugh,Land Clark,BAL00,M&T Bank Stadium,0,0,54.0,1,0,0,0,0,0.44642857142857145,0.5967741935483871,1586.3539308726095,1486.4486319988298,99.90529887377966,0.7008631196063371,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.383880587484038,2.9094846530438487,-1.3910160818713468,2.7678675997426,0.16,0.10166666666666667,0.16966666666666666,0.21266666666666664,,,,,,,1.1828714342452882,0.7249364145290694,2.8844824828645765,2.7348785599378593,9.774896669355385,-0.009666666666666657,,0.45793501971621875,0.1496039229267172,0.7008631196063371,0.45205465,0.4355665508011645,0.49522111003877606,-1.4117566,-2.5,0.3768661624904493,0.6231338375095508,40.560112,41.5,0.4701960056574943,0.5298039943425057,0,0,0.44642857142857145,0,0,0
2025_05_KC_JAX,2025,REG,5,2025-10-06,Monday,20:15,KC,28.0,JAX,31.0,Home,3.0,59.0,0.0,2025100600,59920.0,,202510060jax,28495.0,401772814,6811.0,8,8,-198.0,164.0,-3.5,-110.0,-110.0,45.5,-108.0,-112.0,0,outdoors,grass,80.0,12.0,00-0033873,00-0036971,Patrick Mahomes,Trevor Lawrence,Andy Reid,Liam Coen,Brad Rogers,JAX00,TIAA Bank Stadium,1,1,59.0,1,0,0,0,0,0.3787878787878788,0.6644295302013423,1500.850220406764,1686.769005878423,-185.91878547165902,0.31132665739896975,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-8.31923348694317,2.6285083333333334,-3.7798819509164354,2.587286113699907,0.08700000000000001,0.14900000000000002,0.18566666666666665,0.18466666666666667,,,,,,,0.3387266032520306,,3.122617185299663,2.667971935033155,-4.539351536026736,-0.09866666666666664,,,0.45464525026650815,0.31132665739896975,0.4243406,0.3636955586681867,0.3774798061820769,-3.1840682,-3.5,0.29595838318544737,0.7040416168145527,44.00463,45.5,0.45264915099373404,0.547350849006266,0,0,0.3787878787878788,0,0,0
2025_05_LV_IND,2025,REG,5,2025-10-05,Sunday,13:00,LV,6.0,IND,40.0,Home,34.0,46.0,0.0,2025100503,59911.0,,202510050clt,28486.0,401772851,6802.0,7,7,285.0,-360.0,7.0,100.0,-120.0,46.5,-108.0,-112.0,0,closed,fieldturf,70.0,0.0,00-0030565,00-0035710,Geno Smith,Daniel Jones,Pete Carroll,Shane Steichen,Alex Kemp,IND00,Lucas Oil Stadium,1,1,46.0,0,0,1,0,0,0.782608695652174,0.2597402597402597,1515.4523049416393,1349.268632694768,166.1836722468713,0.7743327859276389,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.883372311348791,2.7937629708853238,-5.522446888405189,3.1776523389468054,0.163,0.10866666666666668,0.13433333333333333,0.13566666666666669,,,,,,,1.332199683924149,0.014377681170438953,2.6582169998234906,3.5210221660976777,12.40581919975398,0.028666666666666674,,1.31782200275371,-0.8628051662741871,0.7743327859276389,0.77711844,0.7408921901550514,0.7620708050641835,7.939862,7.0,0.8845751370701191,0.11542486292988086,49.09072,46.5,0.5816501919839323,0.4183498080160677,1,1,0.782608695652174,1,1,1
2025_05_MIA_CAR,2025,REG,5,2025-10-05,Sunday,13:00,MIA,24.0,CAR,27.0,Home,3.0,51.0,0.0,2025100502,59910.0,,202510050car,28485.0,401772852,6801.0,6,7,-120.0,100.0,-1.5,-105.0,-115.0,44.5,-105.0,-115.0,0,outdoors,grass,77.0,8.0,00-0036212,00-0039150,Tua Tagovailoa,Bryce Young,Mike McDaniel,Dave Canales,Clay Martin,CAR00,Bank of America Stadium,1,1,51.0,1,1,0,0,0,0.5,0.5454545454545454,1322.6252653554652,1386.488936688634,-63.863671333168895,0.4771861934601792,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.2839520202020178,2.7625065656565653,0.6702958333333223,2.7582119607843136,0.1445,0.19133333333333336,0.29833333333333334,0.19633333333333336,,,,,,,-0.8620406516607487,-0.4799297765708723,2.5424073765464748,3.616490017884555,-1.9542478535353403,-0.15383333333333335,,-0.3821108750898764,-1.0740826413380802,0.4771861934601792,0.4806713,0.4793937409212208,0.47946325565416736,1.5166261,-1.5,0.5005319535839342,0.4994680464160658,44.914673,44.5,0.5131592088019337,0.48684079119806634,0,0,0.5,0,1,1
2025_05_MIN_CLE,2025,REG,5,2025-10-05,Sunday,09:30,MIN,21.0,CLE,17.0,Neutral,-4.0,38.0,0.0,2025100500,59908.0,,202510050cle,28483.0,401772633,6799.0,7,7,-198.0,164.0,-3.5,-110.0,-110.0,35.5,-112.0,-108.0,0,outdoors,grass,61.0,14.0,00-0032950,00-0040704,Carson Wentz,Dillon Gabriel,Kevin O'Connell,Kevin Stefanski,Scott Novak,CLE00,FirstEnergy Stadium,0,0,38.0,1,0,0,0,0,0.3787878787878788,0.6644295302013423,1354.7297464504477,1554.1481594146276,-199.41841296417988,0.2949143205461797,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2.8097145969498953,2.8758969498910676,0.4176093857833081,2.8282637566137563,0.19133333333333336,0.31866666666666665,0.24866666666666667,0.18433333333333335,,,,,,,1.3900864701975129,1.3063925554756974,1.7629914637661577,3.334097275292993,-3.2273239827332034,-0.05733333333333332,,0.08369391472181542,-1.5711058115268355,0.2949143205461797,0.4803135,0.4063451413923732,0.4136463305077227,-3.595642,-3.5,0.2846548022127798,0.7153451977872203,38.76199,35.5,0.6023840396021036,0.3976159603978964,0,0,0.3787878787878788,0,0,1
2025_05_NE_BUF,2025,REG,5,2025-10-05,Sunday,20:20,NE,23.0,BUF,20.0,Home,-3.0,43.0,0.0,2025100511,59919.0,,202510050buf,28494.0,401772922,6810.0,7,7,310.0,-395.0,7.5,-105.0,-115.0,49.5,-108.0,-112.0,1,outdoors,a_turf,66.0,3.0,00-0039851,00-0034857,Drake Maye,Josh Allen,Mike Vrabel,Sean McDermott,Shawn Hochuli,BUF00,New Era Field,0,0,43.0,0,0,0,0,0,0.797979797979798,0.24390243902439024,1760.092535311954,1414.1367719471002,345.95576336485374,0.9061741983219042,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-0.556111688311681,2.7640185714285717,10.153173659593103,2.7417456740628094,0.15716666666666668,0.14766666666666667,0.1446666666666667,0.23383333333333334,,,,,,,1.604241192171398,,3.9734906934556125,3.635914619704156,-10.709285347904784,0.012499999999999983,,,0.3375760737514564,0.9061741983219042,0.7772427,0.744430273693135,0.7899040312320127,10.0210905,7.5,0.920017117882417,0.07998288211758298,47.18289,49.5,0.42687010356478305,0.573129896435217,1,1,0.797979797979798,1,1,0
2025_05_NYG_NO,2025,REG,5,2025-10-05,Sunday,13:00,NYG,14.0,NO,26.0,Home,12.0,40.0,0.0,2025100504,59912.0,,202510050nor,28487.0,401772744,6803.0,7,7,100.0,-120.0,1.5,-115.0,-105.0,41.5,-105.0,-115.0,0,dome,sportturf,70.0,0.0,00-0040691,00-0039376,Jaxson Dart,Spencer Rattler,Brian Daboll,Kellen Moore,Alan Eck,NOR00,Mercedes-Benz Superdome,1,1,40.0,0,0,1,0,0,0.5454545454545454,0.5,1264.8245259975427,1332.6599067172363,-67.8353807196936,0.471485565409567,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.05702809898888,2.6704076867214126,-2.0951656504065,2.6720458841463413,0.09433333333333334,0.23016666666666666,0.32616666666666666,0.1738333333333333,,,,,,,-0.5317015241772132,0.6258946721664863,3.7332803865980146,2.6801349119111073,4.15219374939538,-0.23183333333333334,,-1.1575961963436994,1.0531454746869073,0.471485565409567,0.56500727,0.5242853820780742,0.5300141826068305,0.7839186,1.5,0.5726675481783106,0.42733245182168944,41.145744,41.5,0.4887575160954587,0.5112424839045413,1,1,0.5454545454545454,1,1,0
2025_05_SF_LA,2025,REG,5,2025-10-02,Thursday,20:15,SF,26.0,LA,23.0,Home,-3.0,49.0,1.0,2025100200,59907.0,,202510020ram,28482.0,401772939,6798.0,4,4,340.0,-440.0,8.5,-110.0,-110.0,43.5,-108.0,-112.0,1,dome,matrixturf,70.0,0.0,00-0036972,00-0026498,Mac Jones,Matthew Stafford,Kyle Shanahan,Sean McVay,Bill Vinovich,LAX01,SoFi Stadium,0,0,49.0,1,0,1,0,0,0.8148148148148148,0.22727272727272727,1663.765624419226,1460.388103803839,203.37752061538708,0.8095432907265655,1,0,0,1,0,1,0,0,0,0,1,1,0,0,,,-2.0816125209835143,2.8613964912280694,0.18916666666666668,0.14216666666666666,0.20866666666666667,0.18866666666666668,,,,,,,,-0.8819763214979557,,2.4405260994424367,,-0.01949999999999999,,,,0.8095432907265655,0.75430423,0.7614721038892182,0.7682191917862664,9.928032,8.5,0.930285827876155,0.06971417212384501,45.96435,43.5,0.5777195583560873,0.42228044164391265,1,1,0.8148148148148148,1,1,1
2025_05_TB_SEA,2025,REG,5,2025-10-05,Sunday,16:05,TB,38.0,SEA,35.0,Home,-3.0,73.0,0.0,2025100508,59916.0,,202510050sea,28490.0,401772746,6807.0,7,10,150.0,-180.0,3.5,-115.0,-105.0,44.5,-110.0,-110.0,0,outdoors,fieldturf,61.0,8.0,00-0034855,00-0034869,Baker Mayfield,Sam Darnold,Todd Bowles,Mike Macdonald,Craig Wrolstad,SEA00,Lumen Field,0,0,73.0,1,3,0,0,0,0.6428571428571429,0.4,1632.5569945253135,1580.379916297062,52.1770782282515,0.6402998046107831,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.631832426832425,2.7721348096348097,2.0800040834845794,2.5809138086152608,0.1565,0.09466666666666668,0.15,0.163,,,,,,,-0.21857277238422224,0.03719082748159839,3.167330421351103,2.0039902399951157,3.5518283433478453,0.006500000000000006,,-0.25576359986582065,1.1633401813559874,0.6402998046107831,0.56201833,0.6136686257366393,0.5983347481432726,3.655707,3.5,0.7169774429321114,0.2830225570678886,44.108967,44.5,0.48759072235262635,0.5124092776473737,1,1,0.6428571428571429,1,1,0
2025_05_TEN_ARI,2025,REG,5,2025-10-05,Sunday,16:05,TEN,22.0,ARI,21.0,Home,-1.0,43.0,0.0,2025100507,59915.0,,202510050crd,28491.0,401772747,6806.0,7,10,330.0,-425.0,7.5,-108.0,-112.0,41.5,-110.0,-110.0,0,closed,grass,70.0,0.0,00-0040676,00-0035228,Cam Ward,Kyler Murray,Brian Callahan,Jonathan Gannon,Shawn Smith,PHO00,State Farm Stadium,0,0,43.0,1,3,1,0,0,0.8095238095238095,0.23255813953488372,1480.7533563115826,1209.8812561823706,270.87210012921196,0.8624245722926729,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-2.6505500580720067,2.6914134262485483,-7.847366580787631,2.9887593407761828,0.139,0.15233333333333335,0.25533333333333336,0.24433333333333332,,,,,,,-0.008155978759023,0.04951053809204355,2.8505006398958934,2.578040013591243,5.196816522715625,-0.11633333333333334,,-0.05766651685106655,0.2724606263046505,0.8624245722926729,0.7188944,0.7573986673066898,0.7630021621238559,6.362261,7.5,0.8668770783366185,0.13312292166338147,46.852222,41.5,0.6648808457544152,0.3351191542455848,1,1,0.8095238095238095,1,1,1
2025_05_WAS_LAC,2025,REG,5,2025-10-05,Sunday,16:25,WAS,27.0,LAC,10.0,Home,-17.0,37.0,0.0,2025100510,59918.0,,202510050sdg,28493.0,401772853,6809.0,7,7,130.0,-155.0,2.5,100.0,-120.0,47.5,-115.0,-105.0,0,dome,matrixturf,70.0,0.0,00-0039910,00-0036355,Jayden Daniels,Justin Herbert,Dan Quinn,Jim Harbaugh,John Hussey,LAX01,SoFi Stadium,0,0,37.0,0,0,1,0,0,0.6078431372549019,0.43478260869565216,1587.5495650349576,1568.924958157419,18.624606877538554,0.5947223009153839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4030031328682047,2.848036364335275,1.226948853615518,2.7218445590994373,0.29833333333333334,0.16566666666666666,0.20433333333333334,0.14166666666666666,,,,,,,2.2342866846070515,2.001657030673206,2.67347283244225,3.191020633165799,-0.8239457207473133,0.094,,0.2326296539338455,-0.5175478007235488,0.5947223009153839,0.51922965,0.5732982492712333,0.555955623070777,0.030497529,2.5,0.5804110739734101,0.4195889260265899,48.997272,47.5,0.5474108400110322,0.45258915998896776,1,1,0.6078431372549019,1,1,1
2025_06_ARI_IND,2025,REG,6,2025-10-12,Sunday,13:00,ARI,27.0,IND,31.0,Home,4.0,58.0,0.0,2025101203,59925.0,,202510120clt,28500.0,401772856,6816.0,7,7,360.0,-470.0,8.5,-110.0,-110.0,46.5,-122.0,102.0,0,closed,fieldturf,70.0,0.0,00-0033119,00-0035710,Jacoby Brissett,Daniel Jones,Jonathan Gannon,Shane Steichen,Shawn Hochuli,IND00,Lucas Oil Stadium,1,0,58.0,1,0,1,0,0,0.8245614035087719,0.21739130434782608,1549.593815243507,1454.4769975981635,95.11681764534342,0.6950522616635995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.1850355973528366,2.72318284918147,0.7919316623581025,2.777111490764677,0.23677777777777775,0.143,0.12533333333333332,0.2886666666666666,,,,,,,0.4541542212478313,-0.5231900714372767,2.89383018821365,2.9340173917094243,1.393103934994734,0.11144444444444443,,0.9773442926851079,-0.040187203495774426,0.6950522616635995,0.7267543,0.7614721038892182,0.7343010110266976,7.9087496,8.5,0.905909164344489,0.09409083565551102,46.679165,46.5,0.5056864489362662,0.49431355106373376,1,1,0.8245614035087719,1,1,1
2025_06_BUF_ATL,2025,REG,6,2025-10-13,Monday,19:15,BUF,14.0,ATL,24.0,Home,10.0,38.0,0.0,2025101300,59934.0,,202510130atl,28509.0,401772815,6825.0,8,15,-205.0,170.0,-3.5,-120.0,100.0,49.5,-102.0,-118.0,0,closed,fieldturf,70.0,0.0,00-0034857,00-0039917,Josh Allen,Michael Penix,Sean McDermott,Raheem Morris,Shawn Smith,ATL97,Mercedes-Benz Stadium,1,1,38.0,0,7,1,0,0,0.37037037037037035,0.6721311475409836,1448.4439648536563,1704.9839969487,-256.54003209504367,0.23139465381916113,0,1,0,1,0,1,0,0,0,0,0,0,1,0,-5.5872385022384945,2.7586950549450546,5.999376483731332,2.8741355606758834,0.13416666666666666,0.24383333333333335,0.18033333333333335,0.076,,,,,,,0.5649102147222543,0.6911189825067524,3.05237790485388,3.7253332832241646,-11.586614985969828,-0.04616666666666669,,-0.12620876778449808,-0.6729553783702844,0.23139465381916113,0.31768614,0.3636955586681867,0.3188316193867084,-6.9161644,-3.5,0.2017537049872552,0.7982462950127448,52.587517,49.5,0.5970202229545473,0.40297977704545274,0,0,0.37037037037037035,0,0,1
2025_06_CHI_WAS,2025,REG,6,2025-10-13,Monday,20:15,CHI,25.0,WAS,24.0,Home,-1.0,49.0,0.0,2025101301,59935.0,,202510130was,28510.0,401772717,6826.0,15,8,210.0,-258.0,5.5,-108.0,-112.0,49.5,-105.0,-115.0,0,outdoors,grass,59.0,12.0,00-0039918,00-0039910,Caleb Williams,Jayden Daniels,Ben Johnson,Dan Quinn,Alex Moore,WAS00,FedExField,0,0,49.0,0,-7,0,0,0,0.7206703910614525,0.3225806451612903,1643.2952785740379,1429.233652280749,214.06162629328878,0.8188459186567283,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2.6946838963505564,2.749488461538462,-8.677620763620773,3.2198386314886314,0.14200000000000002,0.14133333333333334,0.16416666666666666,0.22783333333333333,,,,,,,2.376689788919284,-0.018447532682193023,3.0131038902749054,3.6661424938244376,11.372304659971329,-0.02216666666666664,,2.395137321601477,-0.6530386035495321,0.8188459186567283,0.49934947,0.6361873812074695,0.6179839351177987,6.278891,5.5,0.827584747119616,0.17241525288038395,45.213142,49.5,0.3665288648279059,0.6334711351720941,0,1,0.7206703910614525,1,1,0
2025_06_CIN_GB,2025,REG,6,2025-10-12,Sunday,16:25,CIN,18.0,GB,27.0,Home,9.0,45.0,0.0,2025101209,59931.0,,202510120gnb,28506.0,401772752,6822.0,7,14,650.0,-1000.0,14.0,-110.0,-110.0,44.5,-110.0,-110.0,0,outdoors,grass,64.0,14.0,00-0026158,00-0036264,Joe Flacco,Jordan Love,Zac Taylor,Matt LaFleur,Brad Allen,GNB00,Lambeau Field,1,0,45.0,1,7,0,0,0,0.9090909090909091,0.13333333333333333,1659.4528357764739,1433.1039663073118,226.34886946916208,0.8291023886219269,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.411526881720431,2.819761940485122,1.347230864197537,2.8866024074074073,0.19566666666666666,0.14366666666666666,0.27266666666666667,0.152,,,,,,,-0.6088469066358263,,3.9388254055163046,2.8988115308173867,4.064296017522894,-0.07700000000000001,,,1.0400138746989178,0.8291023886219269,0.8445229,0.8729248306149872,0.8527995852232947,9.544887,14.0,0.9705067220656742,0.029493277934325768,41.25205,44.5,0.3980468325095581,0.6019531674904419,1,1,0.9090909090909091,1,1,0
2025_06_CLE_PIT,2025,REG,6,2025-10-12,Sunday,13:00,CLE,9.0,PIT,23.0,Home,14.0,32.0,0.0,2025101206,59928.0,,202510120pit,28503.0,401772748,6819.0,7,14,225.0,-278.0,5.5,100.0,-120.0,37.5,100.0,-120.0,1,outdoors,grass,64.0,8.0,00-0040704,00-0023459,Dillon Gabriel,Aaron Rodgers,Kevin Stefanski,Mike Tomlin,Ron Torbert,PIT00,Acrisure Stadium,1,1,32.0,0,7,0,0,0,0.7354497354497355,0.3076923076923077,1543.020452922788,1333.9285146876014,209.09193823518672,0.8145635422507624,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9892468159859457,2.4992042160737817,-4.563613586848888,2.766653431372548,0.21683333333333335,0.161,0.2295,0.36600000000000005,,,,,,,0.47835048056397494,1.4395144422925032,2.120903151639246,2.1979974995986984,5.552860402834834,-0.01266666666666666,,-0.9611639617285284,-0.07709434795945258,0.8145635422507624,0.5900124,0.6624343223287777,0.6638913859976914,0.85323864,5.5,0.6948089178069057,0.3051910821930943,37.936516,37.5,0.5138521004995986,0.4861478995004014,1,1,0.7354497354497355,1,1,1
2025_06_DAL_CAR,2025,REG,6,2025-10-12,Sunday,13:00,DAL,27.0,CAR,30.0,Home,3.0,57.0,0.0,2025101202,59924.0,,202510120car,28499.0,401772858,6815.0,7,7,-175.0,145.0,-3.0,-118.0,-102.0,47.5,-105.0,-115.0,0,outdoors,grass,68.0,15.0,00-0033077,00-0039150,Dak Prescott,Bryce Young,Brian Schottenheimer,Dave Canales,John Hussey,CAR00,Bank of America Stadium,1,1,57.0,1,0,0,0,0,0.40816326530612246,0.6363636363636364,1354.4199299661914,1447.7242121257993,-93.30428215960796,0.43516892579331456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9514722222222195,2.781958812260536,8.067896551724127,2.847769540229885,0.1708333333333333,0.20966666666666667,0.16766666666666666,0.1728333333333333,,,,,,,1.0143891884844891,2.4253595629771927,2.515892848870451,2.899119291945229,-7.116424329501908,0.003166666666666651,,-1.4109703744927036,-0.38322644307477827,0.43516892579331456,0.41463983,0.3971569165930869,0.4117524810513832,-2.2528636,-3.0,0.33677595837399543,0.6632240416260046,45.151054,47.5,0.42587685040606005,0.57412314959394,0,0,0.40816326530612246,0,0,0
2025_06_DEN_NYJ,2025,REG,6,2025-10-12,Sunday,09:30,DEN,13.0,NYJ,11.0,Neutral,-2.0,24.0,0.0,2025101200,59922.0,,202510120nyj,28497.0,401772634,6813.0,7,7,-395.0,310.0,-7.5,100.0,-120.0,43.5,-112.0,-108.0,0,outdoors,grass,59.0,6.0,00-0039732,00-0036945,Bo Nix,Justin Fields,Sean Payton,Aaron Glenn,Land Clark,NYC01,MetLife Stadium,0,1,24.0,0,0,0,0,0,0.24390243902439024,0.797979797979798,1291.0952338127418,1669.7288934206938,-378.63365960795204,0.12973765494587797,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.849384057971011,2.8919548500881835,-4.0192307692307665,2.7351980708180705,0.258,0.10733333333333332,0.2086666666666667,0.22366666666666665,,,,,,,0.6686437122237522,1.690788056353804,2.91646878439736,3.5771463506263843,10.868614827201778,0.04933333333333331,,-1.022144344130052,-0.6606775662290243,0.12973765494587797,0.26779622,0.24143205055877726,0.22963883857077977,-8.564494,-7.5,0.09880893266480473,0.9011910673351953,44.740074,43.5,0.5392958341492646,0.46070416585073537,0,0,0.24390243902439024,0,0,1
2025_06_DET_KC,2025,REG,6,2025-10-12,Sunday,20:20,DET,17.0,KC,30.0,Home,13.0,47.0,0.0,2025101211,59933.0,,202510120kan,28508.0,401772923,6824.0,7,6,120.0,-142.0,2.5,-105.0,-115.0,51.5,-105.0,-115.0,0,outdoors,grass,85.0,13.0,00-0033106,00-0033873,Jared Goff,Patrick Mahomes,Dan Campbell,Andy Reid,Craig Wrolstad,KAN00,GEHA Field at Arrowhead Stadium,1,1,47.0,0,-1,0,0,0,0.5867768595041323,0.45454545454545453,1644.887675124623,1742.12061095239,-97.23293582776705,0.4296185659930887,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0.8595517468688195,2.684569545154911,4.513553025074773,2.747853155432866,0.15,0.16566666666666666,0.21699999999999997,0.18000000000000002,,,,,,,-0.7053861883447022,2.2257941471364355,2.8612933337540736,3.374043344063543,-3.654001278205954,-0.06699999999999998,,-2.931180335481138,-0.5127500103094693,0.4296185659930887,0.44492656,0.5338458959387908,0.4774327044848625,-0.97837824,2.5,0.5485638170099497,0.4514361829900503,54.394485,51.5,0.5910645557756115,0.40893544422438854,0,1,0.5867768595041323,1,1,1
2025_06_LAC_MIA,2025,REG,6,2025-10-12,Sunday,13:00,LAC,29.0,MIA,27.0,Home,-2.0,56.0,0.0,2025101205,59927.0,,202510120mia,28502.0,401772750,6818.0,7,7,-205.0,170.0,-3.5,-115.0,-105.0,45.5,-115.0,-105.0,0,outdoors,grass,85.0,4.0,00-0036355,00-0036212,Justin Herbert,Tua Tagovailoa,Jim Harbaugh,Mike McDaniel,Bill Vinovich,MIA00,Hard Rock Stadium,0,1,56.0,1,0,0,0,0,0.37037037037037035,0.6721311475409836,1354.694272077908,1513.1792446183388,-158.48497254043082,0.34615070916065205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2715444444444491,2.75150825708061,3.3133224176702476,2.7582496465830393,0.26799999999999996,0.17366666666666666,0.32916666666666666,0.1525,,,,,,,-0.8947497520646138,2.1300955840025932,3.6576829338780033,2.4140528190491595,-3.584866862114697,-0.0611666666666667,,-3.024845336067207,1.2436301148288438,0.34615070916065205,0.30850825,0.39484599222333894,0.35057184204664227,-3.976705,-3.5,0.2743765172920025,0.7256234827079975,44.73254,45.5,0.47565617376835145,0.5243438262316485,0,0,0.37037037037037035,0,0,0
