game_id,season,week,gameday,weekday,home_team,away_team,predicted_winner,home_win_probability,away_win_probability,confidence,edge,expected_value,kelly_bet,fixed_stake_bet,threshold_bet,proportional_bet,confidence_category
2025_09_ATL_NE,2025,9,2025-11-02,Sunday,NE,ATL,NE,0.642755637118385,0.357244362881615,0.642755637118385,0.11919542769430125,0.22702051125899703,500.0,200.0,0.0,106.89,Medium (60-70%)
2025_07_WAS_DAL,2025,7,2025-10-19,Sunday,DAL,WAS,DAL,0.6427388691318382,0.3572611308681618,0.6427388691318382,0.11917865970775443,0.2269885011726791,500.0,200.0,0.0,106.85,Medium (60-70%)
2025_14_IND_JAX,2025,14,2025-12-07,Sunday,JAX,IND,JAX,0.6426343580216678,0.3573656419783322,0.6426343580216678,0.11907414859758403,0.2267889894633638,500.0,200.0,0.0,106.59,Medium (60-70%)
2025_01_DAL_PHI,2025,1,2025-09-04,Thursday,PHI,DAL,PHI,0.6425248025698433,0.3574751974301566,0.6425248025698433,0.11896459314575958,0.22657984810583098,500.0,200.0,0.0,106.31,Medium (60-70%)
2025_04_GB_DAL,2025,4,2025-09-28,Sunday,DAL,GB,DAL,0.6420774862671068,0.3579225137328932,0.6420774862671068,0.11851727684302304,0.2257259212839069,500.0,200.0,0.0,105.19,Medium (60-70%)
2025_15_BUF_NE,2025,15,2025-12-14,Sunday,NE,BUF,NE,0.6418734833156401,0.3581265166843599,0.6418734833156401,0.11831327389155633,0.22533647964955694,500.0,200.0,0.0,104.68,Medium (60-70%)
2025_03_CIN_MIN,2025,3,2025-09-21,Sunday,MIN,CIN,MIN,0.6418395152849903,0.3581604847150097,0.6418395152849903,0.11827930586090651,0.22527163467904643,500.0,200.0,0.0,104.6,Medium (60-70%)
2025_07_GB_ARI,2025,7,2025-10-19,Sunday,ARI,GB,ARI,0.6415648484066984,0.3584351515933016,0.6415648484066984,0.1180046389826146,0.22474729560838724,500.0,200.0,0.0,103.91,Medium (60-70%)
2025_09_ARI_DAL,2025,9,2025-11-03,Monday,DAL,ARI,DAL,0.6414641912601213,0.3585358087398786,0.6414641912601213,0.11790398183603756,0.22455514111557162,500.0,200.0,0.0,103.66,Medium (60-70%)
2025_08_WAS_KC,2025,8,2025-10-27,Monday,KC,WAS,KC,0.6413467751981394,0.3586532248018605,0.6413467751981394,0.11778656577405566,0.22433099385324817,500.0,200.0,0.0,103.37,Medium (60-70%)
2025_06_DEN_NYJ,2025,6,2025-10-12,Sunday,NYJ,DEN,NYJ,0.6410508523526411,0.3589491476473588,0.6410508523526411,0.11749064292855738,0.223766077141192,500.0,200.0,0.0,102.63,Medium (60-70%)
2025_08_NYG_PHI,2025,8,2025-10-26,Sunday,PHI,NYG,PHI,0.6409313387119422,0.3590686612880578,0.6409313387119422,0.11737112928785842,0.22353792560109764,500.0,200.0,0.0,102.33,Medium (60-70%)
2025_07_IND_LAC,2025,7,2025-10-19,Sunday,LAC,IND,LAC,0.6404309272042521,0.3595690727957479,0.6404309272042521,0.11687071778016833,0.22258264003291728,500.0,200.0,0.0,101.08,Medium (60-70%)
2025_15_NYJ_JAX,2025,15,2025-12-14,Sunday,JAX,NYJ,JAX,0.6403538360005471,0.3596461639994529,0.6403538360005471,0.1167936265764633,0.2224354729250444,500.0,200.0,0.0,100.88,Medium (60-70%)
2025_12_NYJ_BAL,2025,12,2025-11-23,Sunday,BAL,NYJ,BAL,0.6401520144264841,0.3598479855735159,0.6401520144264841,0.1165918050024003,0.22205019554015815,500.0,200.0,0.0,100.38,Medium (60-70%)
2025_14_NO_TB,2025,14,2025-12-07,Sunday,TB,NO,TB,0.6398224868849098,0.3601775131150901,0.6398224868849098,0.11626227746082607,0.2214211274632929,500.0,200.0,0.0,99.56,Medium (60-70%)
2025_10_CLE_NYJ,2025,10,2025-11-09,Sunday,NYJ,CLE,NYJ,0.639508970955571,0.360491029044429,0.639508970955571,0.11594876153148725,0.22082262555418508,500.0,200.0,0.0,98.77,Medium (60-70%)
2025_05_TEN_ARI,2025,5,2025-10-05,Sunday,ARI,TEN,ARI,0.639452262414065,0.3605477375859349,0.639452262414065,0.11589205298998129,0.2207143689484502,500.0,200.0,0.0,98.63,Medium (60-70%)
2025_13_ARI_TB,2025,13,2025-11-30,Sunday,TB,ARI,TB,0.6394252615507534,0.3605747384492466,0.6394252615507534,0.11586505212666964,0.2206628243003883,500.0,200.0,0.0,98.56,Medium (60-70%)
2025_08_NYJ_CIN,2025,8,2025-10-26,Sunday,CIN,NYJ,CIN,0.6393198646759444,0.3606801353240556,0.6393198646759444,0.1157596552518606,0.22046162166637784,500.0,200.0,0.0,98.3,Medium (60-70%)
2025_07_PHI_MIN,2025,7,2025-10-19,Sunday,MIN,PHI,MIN,0.6393058691903417,0.3606941308096583,0.6393058691903417,0.11574565976625795,0.2204349042843623,500.0,200.0,0.0,98.26,Medium (60-70%)
2025_08_MIN_LAC,2025,8,2025-10-23,Thursday,LAC,MIN,LAC,0.6392749383237851,0.3607250616762149,0.6392749383237851,0.11571472889970136,0.22037585726010578,500.0,200.0,0.0,98.19,Medium (60-70%)
2025_11_DET_PHI,2025,11,2025-11-16,Sunday,PHI,DET,PHI,0.6389872657274399,0.3610127342725601,0.6389872657274399,0.11542705630335615,0.21982669027368285,500.0,200.0,0.0,97.47,Medium (60-70%)
2025_09_SF_NYG,2025,9,2025-11-02,Sunday,NYG,SF,NYG,0.6389490293555407,0.3610509706444593,0.6389490293555407,0.11538881993145689,0.21975369703972714,500.0,200.0,0.0,97.37,Medium (60-70%)
2025_01_KC_LAC,2025,1,2025-09-05,Friday,LAC,KC,LAC,0.6387716377096821,0.3612283622903178,0.6387716377096821,0.11521142828559838,0.21941505638778325,500.0,200.0,0.0,96.93,Medium (60-70%)
2025_11_NYJ_NE,2025,11,2025-11-13,Thursday,NE,NYJ,NE,0.6386739254088752,0.3613260745911247,0.6386739254088752,0.11511371598479148,0.2192285236055429,500.0,200.0,0.0,96.68,Medium (60-70%)
2025_10_NE_TB,2025,10,2025-11-09,Sunday,TB,NE,TB,0.6386372718983724,0.3613627281016276,0.6386372718983724,0.11507706247428862,0.21915855205399293,500.0,200.0,0.0,96.59,Medium (60-70%)
2025_02_CAR_ARI,2025,2,2025-09-14,Sunday,ARI,CAR,ARI,0.6386111274917199,0.3613888725082801,0.6386111274917199,0.11505091806763612,0.21910864238169325,500.0,200.0,0.0,96.53,Medium (60-70%)
2025_05_WAS_LAC,2025,5,2025-10-05,Sunday,LAC,WAS,LAC,0.6385966282431312,0.3614033717568687,0.6385966282431312,0.11503641881904747,0.21908096331613758,500.0,200.0,0.0,96.49,Medium (60-70%)
2025_02_NE_MIA,2025,2,2025-09-14,Sunday,MIA,NE,MIA,0.6385080029517707,0.3614919970482293,0.6385080029517707,0.11494779352768691,0.2189117776349303,500.0,200.0,0.0,96.27,Medium (60-70%)
2025_09_CHI_CIN,2025,9,2025-11-02,Sunday,CIN,CHI,CIN,0.6384999548082748,0.3615000451917252,0.6384999548082748,0.11493974538419105,0.2188964137289966,500.0,200.0,0.0,96.25,Medium (60-70%)
2025_14_CIN_BUF,2025,14,2025-12-07,Sunday,BUF,CIN,BUF,0.6382904544455581,0.3617095455544419,0.6382904544455581,0.11473024502147433,0.21849647753657042,500.0,200.0,0.0,95.73,Medium (60-70%)
2025_03_NYJ_TB,2025,3,2025-09-21,Sunday,TB,NYJ,TB,0.6382192987743351,0.3617807012256648,0.6382192987743351,0.11465908935025138,0.21836064136020583,500.0,200.0,0.0,95.55,Medium (60-70%)
2025_01_TEN_DEN,2025,1,2025-09-07,Sunday,DEN,TEN,DEN,0.6381814415390688,0.3618185584609312,0.6381814415390688,0.11462123211498498,0.21828837189808226,500.0,200.0,0.0,95.45,Medium (60-70%)
2025_09_CAR_GB,2025,9,2025-11-02,Sunday,GB,CAR,GB,0.6381666403460888,0.3618333596539111,0.6381666403460888,0.11460643092200506,0.21826011642068355,500.0,200.0,0.0,95.42,Medium (60-70%)
2025_13_NO_MIA,2025,13,2025-11-30,Sunday,MIA,NO,MIA,0.6380113853598104,0.3619886146401896,0.6380113853598104,0.11445117593572662,0.21796373465187802,500.0,200.0,0.0,95.03,Medium (60-70%)
2025_16_LV_HOU,2025,16,2025-12-21,Sunday,HOU,LV,HOU,0.6379067938670182,0.3620932061329818,0.6379067938670182,0.11434658444293444,0.21776406949213778,500.0,200.0,0.0,94.77,Medium (60-70%)
2025_07_HOU_SEA,2025,7,2025-10-20,Monday,SEA,HOU,SEA,0.6379055455912079,0.362094454408792,0.6379055455912079,0.11434533616712417,0.21776168653361594,500.0,200.0,0.0,94.76,Medium (60-70%)
2025_05_LV_IND,2025,5,2025-10-05,Sunday,IND,LV,IND,0.637851509022419,0.3621484909775809,0.637851509022419,0.11429129959833528,0.21765853072379804,500.0,200.0,0.0,94.63,Medium (60-70%)
2025_14_PHI_LAC,2025,14,2025-12-08,Monday,LAC,PHI,LAC,0.6378434025807531,0.3621565974192469,0.6378434025807531,0.11428319315666935,0.21764305552665775,500.0,200.0,0.0,94.61,Medium (60-70%)
2025_09_BAL_MIA,2025,9,2025-10-30,Thursday,MIA,BAL,MIA,0.6378395882319645,0.3621604117680355,0.6378395882319645,0.11427937880788075,0.21763577393482025,500.0,200.0,0.0,94.6,Medium (60-70%)
2025_13_NYG_NE,2025,13,2025-12-01,Monday,NE,NYG,NE,0.6378389817943151,0.3621610182056849,0.6378389817943151,0.11427877237023132,0.21763461624534752,500.0,200.0,0.0,94.6,Medium (60-70%)
2025_06_CLE_PIT,2025,6,2025-10-12,Sunday,PIT,CLE,PIT,0.6377952089500962,0.3622047910499038,0.6377952089500962,0.11423499952601246,0.2175510538857337,500.0,200.0,0.0,94.49,Medium (60-70%)
2025_10_NO_CAR,2025,10,2025-11-09,Sunday,CAR,NO,CAR,0.6377499781094896,0.3622500218905103,0.6377499781094896,0.11418976868540587,0.2174647082110157,500.0,200.0,0.0,94.37,Medium (60-70%)
2025_03_NO_SEA,2025,3,2025-09-21,Sunday,SEA,NO,SEA,0.637727901447831,0.362272098552169,0.637727901447831,0.11416769202374721,0.21742256386390935,500.0,200.0,0.0,94.32,Medium (60-70%)
2025_16_GB_CHI,2025,16,2025-12-20,Saturday,CHI,GB,CHI,0.6377175347969392,0.3622824652030608,0.6377175347969392,0.11415732537285539,0.21740277392735685,500.0,200.0,0.0,94.29,Medium (60-70%)
2025_11_GB_NYG,2025,11,2025-11-16,Sunday,NYG,GB,NYG,0.6373273042963559,0.3626726957036441,0.6373273042963559,0.1137670948722721,0.21665782390174337,500.0,200.0,0.0,93.32,Medium (60-70%)
2025_15_ATL_TB,2025,15,2025-12-11,Thursday,TB,ATL,TB,0.6372387233676914,0.3627612766323086,0.6372387233676914,0.11367851394360762,0.21648872290892285,500.0,200.0,0.0,93.1,Medium (60-70%)
2025_15_LAC_KC,2025,15,2025-12-14,Sunday,KC,LAC,KC,0.6369177783402807,0.3630822216597192,0.6369177783402807,0.11335756891619697,0.2158760388515959,500.0,200.0,0.0,92.29,Medium (60-70%)
2025_10_LV_DEN,2025,10,2025-11-06,Thursday,DEN,LV,DEN,0.6369133154551043,0.3630866845448957,0.6369133154551043,0.11335310603102056,0.2158675192037942,500.0,200.0,0.0,92.28,Medium (60-70%)
2025_09_IND_PIT,2025,9,2025-11-02,Sunday,PIT,IND,PIT,0.6369009418252223,0.3630990581747777,0.6369009418252223,0.11334073240113851,0.21584389794434933,500.0,200.0,0.0,92.25,Medium (60-70%)
2025_11_CAR_ATL,2025,11,2025-11-16,Sunday,ATL,CAR,ATL,0.6368244116153521,0.3631755883846479,0.6368244116153521,0.11326420219126832,0.21569780177370712,500.0,200.0,0.0,92.06,Medium (60-70%)
2025_15_WAS_NYG,2025,15,2025-12-14,Sunday,NYG,WAS,NYG,0.6367931247718491,0.3632068752281508,0.6367931247718491,0.11323291534776536,0.21563807518946,500.0,200.0,0.0,91.98,Medium (60-70%)
2025_08_CLE_NE,2025,8,2025-10-26,Sunday,NE,CLE,NE,0.6367888497848384,0.3632111502151616,0.6367888497848384,0.11322864036075464,0.2156299142392566,500.0,200.0,0.0,91.97,Medium (60-70%)
2025_03_LA_PHI,2025,3,2025-09-21,Sunday,PHI,LA,PHI,0.6366561915217444,0.3633438084782556,0.6366561915217444,0.11309598209766059,0.21537666961501,500.0,200.0,0.0,91.64,Medium (60-70%)
2025_16_TB_CAR,2025,16,2025-12-21,Sunday,CAR,TB,CAR,0.6366282160496256,0.3633717839503744,0.6366282160496256,0.11306800662554184,0.21532326443873528,500.0,200.0,0.0,91.57,Medium (60-70%)
2025_15_LV_PHI,2025,15,2025-12-14,Sunday,PHI,LV,PHI,0.6365188551887697,0.3634811448112303,0.6365188551887697,0.11295864576468595,0.21511449455536136,500.0,200.0,0.0,91.3,Medium (60-70%)
2025_13_CIN_BAL,2025,13,2025-11-27,Thursday,BAL,CIN,BAL,0.6364786983743094,0.3635213016256906,0.6364786983743094,0.1129184889502256,0.21503783519655661,500.0,200.0,0.0,91.2,Medium (60-70%)
2025_01_PIT_NYJ,2025,1,2025-09-07,Sunday,NYJ,PIT,NYJ,0.6364270798752881,0.3635729201247119,0.6364270798752881,0.11286687045120436,0.21493929548192503,500.0,200.0,0.0,91.07,Medium (60-70%)
2025_02_ATL_MIN,2025,2,2025-09-14,Sunday,MIN,ATL,MIN,0.636317643849754,0.363682356150246,0.636317643849754,0.11275743442567021,0.21473038210918038,500.0,200.0,0.0,90.79,Medium (60-70%)
2025_02_DEN_IND,2025,2,2025-09-14,Sunday,IND,DEN,IND,0.6362012953843195,0.3637987046156805,0.6362012953843195,0.1126410859602357,0.21450827288866592,500.0,200.0,0.0,90.5,Medium (60-70%)
2025_14_CHI_GB,2025,14,2025-12-07,Sunday,GB,CHI,GB,0.6361630560612532,0.3638369439387467,0.6361630560612532,0.11260284663716946,0.21443527402093243,500.0,200.0,0.0,90.41,Medium (60-70%)
2025_07_PIT_CIN,2025,7,2025-10-16,Thursday,CIN,PIT,CIN,0.6361039951310417,0.3638960048689583,0.6361039951310417,0.11254378570695789,0.2143225267051585,500.0,200.0,0.0,90.26,Medium (60-70%)
2025_14_HOU_KC,2025,14,2025-12-07,Sunday,KC,HOU,KC,0.6360248734532007,0.3639751265467993,0.6360248734532007,0.11246466402911692,0.21417148342216008,500.0,200.0,0.0,90.06,Medium (60-70%)
2025_03_KC_NYG,2025,3,2025-09-21,Sunday,NYG,KC,NYG,0.6359351381897627,0.3640648618102373,0.6359351381897627,0.1123749287656789,0.21400017880425692,500.0,200.0,0.0,89.84,Medium (60-70%)
2025_06_SF_TB,2025,6,2025-10-12,Sunday,TB,SF,TB,0.6359052881621475,0.3640947118378524,0.6359052881621475,0.11234507873806376,0.2139431951015397,500.0,200.0,0.0,89.76,Medium (60-70%)
2025_02_SEA_PIT,2025,2,2025-09-14,Sunday,PIT,SEA,PIT,0.6358808164480574,0.3641191835519426,0.6358808164480574,0.11232060702397362,0.21389647859934158,500.0,200.0,0.0,89.7,Medium (60-70%)
2025_16_NE_BAL,2025,16,2025-12-21,Sunday,BAL,NE,BAL,0.6358785020862803,0.3641214979137197,0.6358785020862803,0.1123182926621965,0.21389206048270903,500.0,200.0,0.0,89.7,Medium (60-70%)
2025_16_CIN_MIA,2025,16,2025-12-21,Sunday,MIA,CIN,MIA,0.6357850394124263,0.3642149605875737,0.6357850394124263,0.11222482998834249,0.21371364023832173,500.0,200.0,0.0,89.46,Medium (60-70%)
2025_08_MIA_ATL,2025,8,2025-10-26,Sunday,ATL,MIA,ATL,0.6357244480290877,0.3642755519709123,0.6357244480290877,0.11216423860500391,0.21359797128752844,500.0,200.0,0.0,89.31,Medium (60-70%)
2025_13_LV_LAC,2025,13,2025-11-30,Sunday,LAC,LV,LAC,0.6356877124682331,0.3643122875317669,0.6356877124682331,0.11212750304414931,0.21352784310185702,500.0,200.0,0.0,89.22,Medium (60-70%)
2025_05_DAL_NYJ,2025,5,2025-10-05,Sunday,NYJ,DAL,NYJ,0.6356059444069548,0.3643940555930451,0.6356059444069548,0.11204573498287107,0.21337174787287683,500.0,200.0,0.0,89.01,Medium (60-70%)
2025_02_LA_TEN,2025,2,2025-09-14,Sunday,TEN,LA,TEN,0.635525618949514,0.364474381050486,0.635525618949514,0.11196540952543022,0.2132184065746222,500.0,200.0,0.0,88.81,Medium (60-70%)
2025_07_CAR_NYJ,2025,7,2025-10-19,Sunday,NYJ,CAR,NYJ,0.6354135480479932,0.3645864519520068,0.6354135480479932,0.11185333862390945,0.2130044632236191,500.0,200.0,0.0,88.53,Medium (60-70%)
2025_14_TEN_CLE,2025,14,2025-12-07,Sunday,CLE,TEN,CLE,0.635395347905058,0.364604652094942,0.635395347905058,0.11183513848097426,0.2129697191507558,500.0,200.0,0.0,88.49,Medium (60-70%)
2025_13_BUF_PIT,2025,13,2025-11-30,Sunday,PIT,BUF,PIT,0.6350902286797411,0.3649097713202589,0.6350902286797411,0.11153001925565731,0.2123872465496257,500.0,200.0,0.0,87.73,Medium (60-70%)
2025_13_CHI_PHI,2025,13,2025-11-28,Friday,PHI,CHI,PHI,0.6350801294975005,0.3649198705024995,0.6350801294975005,0.11151992007341671,0.21236796721072848,500.0,200.0,0.0,87.7,Medium (60-70%)
2025_12_PIT_CHI,2025,12,2025-11-23,Sunday,CHI,PIT,CHI,0.6347428609479848,0.3652571390520152,0.6347428609479848,0.11118265152390105,0.211724121549703,500.0,200.0,0.0,86.86,Medium (60-70%)
2025_12_MIN_GB,2025,12,2025-11-23,Sunday,GB,MIN,GB,0.6347114989387483,0.3652885010612516,0.6347114989387483,0.11115128951466458,0.21166425147407064,500.0,200.0,0.0,86.78,Medium (60-70%)
2025_02_NYG_DAL,2025,2,2025-09-14,Sunday,DAL,NYG,DAL,0.6346929372208021,0.3653070627791979,0.6346929372208021,0.11113272779671834,0.2116288171545112,500.0,200.0,0.0,86.73,Medium (60-70%)
2025_12_CAR_SF,2025,12,2025-11-24,Monday,SF,CAR,SF,0.6346778788864064,0.3653221211135936,0.6346778788864064,0.1111176694623226,0.21160007079414977,500.0,200.0,0.0,86.69,Medium (60-70%)
2025_05_MIA_CAR,2025,5,2025-10-05,Sunday,CAR,MIA,CAR,0.6346674937274069,0.365332506272593,0.6346674937274069,0.11110728430332317,0.21158024552561983,500.0,200.0,0.0,86.67,Medium (60-70%)
2025_15_CLE_CHI,2025,15,2025-12-14,Sunday,CHI,CLE,CHI,0.6346466578716384,0.3653533421283615,0.6346466578716384,0.11108644844755466,0.21154046987695774,500.0,200.0,0.0,86.62,Medium (60-70%)
2025_16_MIN_NYG,2025,16,2025-12-21,Sunday,NYG,MIN,NYG,0.6345719670969596,0.3654280329030404,0.6345719670969596,0.11101175767287585,0.211397885188096,500.0,200.0,0.0,86.43,Medium (60-70%)
2025_13_LA_CAR,2025,13,2025-11-30,Sunday,CAR,LA,CAR,0.6345450286732249,0.365454971326775,0.6345450286732249,0.11098481924914116,0.21134645973718647,500.0,200.0,0.0,86.36,Medium (60-70%)
2025_04_SEA_ARI,2025,4,2025-09-25,Thursday,ARI,SEA,ARI,0.6344859579523292,0.3655140420476708,0.6344859579523292,0.11092574852824544,0.21123369373099643,500.0,200.0,0.0,86.21,Medium (60-70%)
2025_06_LAC_MIA,2025,6,2025-10-12,Sunday,MIA,LAC,MIA,0.6344814016962188,0.3655185983037812,0.6344814016962188,0.11092119227213504,0.21122499583808174,500.0,200.0,0.0,86.2,Medium (60-70%)
2025_04_WAS_ATL,2025,4,2025-09-28,Sunday,ATL,WAS,ATL,0.6344167895087347,0.3655832104912653,0.6344167895087347,0.11085658008465094,0.2111016511721746,500.0,200.0,0.0,86.04,Medium (60-70%)
2025_04_TEN_HOU,2025,4,2025-09-28,Sunday,HOU,TEN,HOU,0.634384022731707,0.365615977268293,0.634384022731707,0.11082381330762325,0.21103909939482868,500.0,200.0,0.0,85.96,Medium (60-70%)
2025_10_PHI_GB,2025,10,2025-11-10,Monday,GB,PHI,GB,0.6343628345156215,0.3656371654843785,0.6343628345156215,0.11080262509153771,0.21099865109032145,500.0,200.0,0.0,85.91,Medium (60-70%)
2025_14_PIT_BAL,2025,14,2025-12-07,Sunday,BAL,PIT,BAL,0.6342584119902388,0.3657415880097612,0.6342584119902388,0.11069820256615504,0.2107993084893659,500.0,200.0,0.0,85.65,Medium (60-70%)
2025_01_TB_ATL,2025,1,2025-09-07,Sunday,ATL,TB,ATL,0.6341883319641536,0.3658116680358464,0.6341883319641536,0.11062812254006982,0.2106655257195692,500.0,200.0,0.0,85.47,Medium (60-70%)
2025_06_DAL_CAR,2025,6,2025-10-12,Sunday,CAR,DAL,CAR,0.6341792135637683,0.3658207864362317,0.6341792135637683,0.11061900413968451,0.21064811869323363,500.0,200.0,0.0,85.45,Medium (60-70%)
2025_01_SF_SEA,2025,1,2025-09-07,Sunday,SEA,SF,SEA,0.6341383125255518,0.3658616874744482,0.6341383125255518,0.11057810310146798,0.21057003861127832,500.0,200.0,0.0,85.35,Medium (60-70%)
2025_01_MIA_IND,2025,1,2025-09-07,Sunday,IND,MIA,IND,0.6341339205571704,0.3658660794428295,0.6341339205571704,0.11057371113308667,0.21056165434363838,500.0,200.0,0.0,85.33,Medium (60-70%)
2025_04_LAC_NYG,2025,4,2025-09-28,Sunday,NYG,LAC,NYG,0.634093247325505,0.365906752674495,0.634093247325505,0.11053303790142122,0.21048400914438903,500.0,200.0,0.0,85.23,Medium (60-70%)
2025_16_JAX_DEN,2025,16,2025-12-21,Sunday,DEN,JAX,DEN,0.6340871394168459,0.3659128605831541,0.6340871394168459,0.11052692999276215,0.21047234914675883,500.0,200.0,0.0,85.22,Medium (60-70%)
2025_11_WAS_MIA,2025,11,2025-11-16,Sunday,MIA,WAS,MIA,0.6339958013763314,0.3660041986236686,0.6339958013763314,0.11043559195224761,0.21029798482741657,500.0,200.0,0.0,84.99,Medium (60-70%)
2025_04_MIN_PIT,2025,4,2025-09-28,Sunday,PIT,MIN,PIT,0.6339491811032636,0.3660508188967364,0.6339491811032636,0.11038897167917983,0.2102089867261302,500.0,200.0,0.0,84.87,Medium (60-70%)
2025_16_KC_TEN,2025,16,2025-12-21,Sunday,TEN,KC,TEN,0.63389257233868,0.36610742766132,0.63389257233868,0.11033236291459625,0.21010092059454022,500.0,200.0,0.0,84.73,Medium (60-70%)
2025_04_JAX_SF,2025,4,2025-09-28,Sunday,SF,JAX,SF,0.6338709957503208,0.3661290042496792,0.6338709957503208,0.11031078632623703,0.2100597308873624,500.0,200.0,0.0,84.68,Medium (60-70%)
2025_11_CIN_PIT,2025,11,2025-11-16,Sunday,PIT,CIN,PIT,0.63381283132398,0.3661871686760199,0.63381283132398,0.11025262189989626,0.20994869499747792,500.0,200.0,0.0,84.53,Medium (60-70%)
2025_04_NYJ_MIA,2025,4,2025-09-29,Monday,MIA,NYJ,MIA,0.6337774922845139,0.3662225077154861,0.6337774922845139,0.11021728286043009,0.20988123277113702,500.0,200.0,0.0,84.44,Medium (60-70%)
2025_08_DAL_DEN,2025,8,2025-10-26,Sunday,DEN,DAL,DEN,0.6337213997200764,0.3662786002799236,0.6337213997200764,0.11016119029599258,0.20977415206562577,500.0,200.0,0.0,84.3,Medium (60-70%)
2025_07_NYG_DEN,2025,7,2025-10-19,Sunday,DEN,NYG,DEN,0.6337087030969973,0.3662912969030026,0.6337087030969973,0.11014849367291357,0.20974991421216793,500.0,200.0,0.0,84.27,Medium (60-70%)
2025_15_ARI_HOU,2025,15,2025-12-14,Sunday,HOU,ARI,HOU,0.6336656378505428,0.3663343621494572,0.6336656378505428,0.11010542842645898,0.2096677026566861,500.0,200.0,0.0,84.16,Medium (60-70%)
2025_15_MIA_PIT,2025,15,2025-12-15,Monday,PIT,MIA,PIT,0.6335432172151101,0.3664567827848899,0.6335432172151101,0.10998300779102632,0.20943400166364523,500.0,200.0,0.0,83.86,Medium (60-70%)
2025_06_PHI_NYG,2025,6,2025-10-09,Thursday,NYG,PHI,NYG,0.6335192182609357,0.3664807817390643,0.6335192182609357,0.10995900883685195,0.20938818766012635,500.0,200.0,0.0,83.8,Medium (60-70%)
2025_02_PHI_KC,2025,2,2025-09-14,Sunday,KC,PHI,KC,0.633386424216398,0.366613575783602,0.633386424216398,0.10982621479231425,0.20913468382910383,500.0,200.0,0.0,83.47,Medium (60-70%)
2025_11_KC_DEN,2025,11,2025-11-16,Sunday,DEN,KC,DEN,0.6331852767335873,0.3668147232664127,0.6331852767335873,0.1096250673095035,0.2087506932844181,500.0,200.0,0.0,82.96,Medium (60-70%)
2025_06_DET_KC,2025,6,2025-10-12,Sunday,KC,DET,KC,0.6330249784687921,0.3669750215312078,0.6330249784687921,0.10946476904470837,0.20844468389692417,500.0,200.0,0.0,82.56,Medium (60-70%)
2025_14_LA_ARI,2025,14,2025-12-07,Sunday,ARI,LA,ARI,0.6330210045094908,0.3669789954905091,0.6330210045094908,0.10946079508540707,0.20843709760861806,500.0,200.0,0.0,82.55,Medium (60-70%)
2025_07_LA_JAX,2025,7,2025-10-19,Sunday,JAX,LA,JAX,0.6329316394652382,0.3670683605347618,0.6329316394652382,0.10937143004115446,0.2082664997391398,500.0,200.0,0.0,82.33,Medium (60-70%)
