,home_diff_point_diff_trend,away_diff_point_diff_trend,home_diff_points_allowed_trend,away_diff_points_allowed_trend,home_diff_points_scored_trend,away_diff_points_scored_trend,home_diff_win_streak,away_diff_win_streak,home_opp_point_diff_trend,away_opp_point_diff_trend,home_opp_points_allowed_trend,away_opp_points_allowed_trend,home_opp_points_scored_trend,away_opp_points_scored_trend,home_opp_win_streak,away_opp_win_streak,home_point_diff_trend,away_point_diff_trend,home_points_allowed_trend,away_points_allowed_trend,home_points_scored_trend,away_points_scored_trend,home_win_streak,away_win_streak,home_diff_total_differential,away_diff_total_differential,home_diff_total_differential_roll3,away_diff_total_differential_roll3,home_diff_total_differential_roll5,away_diff_total_differential_roll5,home_diff_total_pointsAgainst,away_diff_total_pointsAgainst,home_diff_total_pointsAgainst_roll3,away_diff_total_pointsAgainst_roll3,home_diff_total_pointsAgainst_roll5,away_diff_total_pointsAgainst_roll5,home_diff_total_pointsFor,away_diff_total_pointsFor,home_diff_total_pointsFor_roll3,away_diff_total_pointsFor_roll3,home_diff_total_pointsFor_roll5,away_diff_total_pointsFor_roll5,home_diff_total_winPercent,away_diff_total_winPercent,home_opp_total_differential,away_opp_total_differential,home_opp_total_differential_roll3,away_opp_total_differential_roll3,home_opp_total_differential_roll5,away_opp_total_differential_roll5,home_opp_total_pointsAgainst,away_opp_total_pointsAgainst,home_opp_total_pointsAgainst_roll3,away_opp_total_pointsAgainst_roll3,home_opp_total_pointsAgainst_roll5,away_opp_total_pointsAgainst_roll5,home_opp_total_pointsFor,away_opp_total_pointsFor,home_opp_total_pointsFor_roll3,away_opp_total_pointsFor_roll3,home_opp_total_pointsFor_roll5,away_opp_total_pointsFor_roll5,home_opp_total_winPercent,away_opp_total_winPercent,home_scored_20plus,away_scored_20plus,home_scored_30plus,away_scored_30plus,home_streak_20plus,away_streak_20plus,home_streak_30plus,away_streak_30plus,home_vsconf_OTLosses,away_vsconf_OTLosses,home_vsconf_leagueWinPercent,away_vsconf_leagueWinPercent,home_vsconf_losses,away_vsconf_losses,home_vsconf_ties,away_vsconf_ties,home_vsconf_wins,away_vsconf_wins,home_vsdiv_OTLosses,away_vsdiv_OTLosses,home_vsdiv_divisionLosses,away_vsdiv_divisionLosses,home_vsdiv_divisionTies,away_vsdiv_divisionTies,home_vsdiv_divisionWinPercent,away_vsdiv_divisionWinPercent,home_vsdiv_divisionWins,away_vsdiv_divisionWins,home_vsdiv_losses,away_vsdiv_losses,home_vsdiv_ties,away_vsdiv_ties,home_vsdiv_wins,away_vsdiv_wins,home_div_game,away_div_game,home_rest_advantage,away_rest_advantage
home_opp_points_allowed_trend,0.18642062292771253,-0.18642062292771253,-0.2773830683405792,0.2773830683405792,0.02492605570361213,-0.02492605570361213,0.13439498817364845,-0.13439498817364845,-0.1534519125639533,0.099646420502384,1.0,0.863380327398498,0.8269362902463792,0.8285646983761894,-0.09908904718214363,0.08443894521419229,0.09964642050238404,-0.1534519125639533,0.863380327398498,1.0,0.8285646983761894,0.8269362902463792,0.08443894521419229,-0.09908904718214363,0.1841884923705057,-0.1841884923705057,0.18642062292771253,-0.18642062292771253,0.1827350737675918,-0.1827350737675918,-0.23287000079295841,0.23287000079295841,-0.2773830683405791,0.2773830683405791,-0.2625138692284093,0.2625138692284093,0.059046054798288033,-0.059046054798288033,0.02492605570361212,-0.02492605570361212,0.03253448907873001,-0.03253448907873001,0.10168310423314968,-0.10168310423314968,-0.139115598637053,0.10615573775080335,-0.15345191256395327,0.09964642050238402,-0.15508142807469733,0.09458984923482823,0.5186973988425714,0.4119969762102503,1.0,0.863380327398498,0.8956029916985268,0.752320323251219,0.40906280891624525,0.4306766251492201,0.8269362902463792,0.8285646983761894,0.710828536737109,0.7159292579516976,-0.24799444031089204,-0.11835799358389687,-0.33872413241912763,-0.341997933785824,-0.2996605008214301,-0.3029902235571168,0.5578733709370373,0.5663234469143372,0.6260625347933259,0.6242190387961136,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040372147358938404,0.040372147358938404,,
away_opp_points_allowed_trend,-0.14955099608369937,0.14955099608369937,0.24256060052523387,-0.24256060052523387,-0.004177205288937361,0.004177205288937361,-0.11456325376908276,0.11456325376908276,0.06928190155454457,-0.13194365396568325,0.863380327398498,1.0,0.828764300311073,0.8150863555903896,0.06556002173946865,-0.09085612819172503,-0.13194365396568325,0.06928190155454457,1.0,0.8633803273984981,0.8150863555903896,0.828764300311073,-0.09085612819172503,0.06556002173946865,-0.12639507874063555,0.12639507874063555,-0.14955099608369943,0.14955099608369943,-0.13723335578247653,0.13723335578247653,0.20164819552944546,-0.20164819552944546,0.24256060052523384,-0.24256060052523384,0.2202431226816316,-0.2202431226816316,-0.004843922163879922,0.004843922163879922,-0.0041772052889373495,0.0041772052889373495,-0.0068802232805597885,0.0068802232805597885,-0.09096063541070715,0.09096063541070715,0.06343041494850593,-0.10358507808826815,0.0692819015545446,-0.13194365396568328,0.05719216185400728,-0.12827891474079986,0.4140942442676495,0.5104551759291087,0.8633803273984981,1.0,0.7560090921498119,0.8921097473746719,0.41803051137050384,0.40762246667720736,0.828764300311073,0.8150863555903896,0.7163230074988571,0.6973054751029962,-0.12770100923904917,-0.24109886376233652,-0.3444714421733493,-0.3374285856152841,-0.3081801459168106,-0.30019312217487987,0.5678425710942872,0.558702323962078,0.6269794066488188,0.6228275605899037,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04508088307758915,0.04508088307758915,,
home_opp_points_scored_trend,-0.20401630149665073,0.20401630149665073,-0.009862155946469333,0.009862155946469333,-0.2747217732483212,0.2747217732483212,-0.14852170589602826,0.14852170589602826,0.4287369283881741,0.1416920658914366,0.8269362902463792,0.828764300311073,1.0,0.8222671531462274,0.31641128365833704,0.11326491688359325,0.14169206589143654,0.4287369283881741,0.828764300311073,0.8269362902463792,0.8222671531462274,1.0,0.11326491688359325,0.31641128365833704,-0.14385183410856467,0.14385183410856467,-0.20401630149665068,0.20401630149665068,-0.19452205543075105,0.19452205543075105,0.007235583178048649,-0.007235583178048649,-0.009862155946469331,0.009862155946469331,-0.007203624424353679,0.007203624424353679,-0.19499655964240867,0.19499655964240867,-0.27472177324832114,0.27472177324832114,-0.2524599034171669,0.2524599034171669,-0.09857887677204473,0.09857887677204473,0.3524353183264041,0.151012820629692,0.4287369283881743,0.1416920658914366,0.40953530642366187,0.1343028906932027,0.39674810628210533,0.4019603700812503,0.8269362902463792,0.828764300311073,0.72451666677345,0.7266888902445622,0.5533971069928034,0.44560592470204125,1.0,0.8222671531462274,0.9058168601207266,0.7186325557229765,0.04760507042808206,-0.07665694938604244,-0.31465475272700366,-0.30719058270954996,-0.27600702333274113,-0.2718620656676373,0.5370999694254399,0.5865816656237222,0.6020840934571587,0.6621308838847313,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011006227875008648,0.011006227875008648,,
away_opp_points_scored_trend,0.2703996458135127,-0.2703996458135127,-0.042880419933992255,0.042880419933992255,0.31993899147053756,-0.31993899147053756,0.1732226702611419,-0.1732226702611419,0.11377516592425375,0.466721418258909,0.8285646983761894,0.8150863555903896,0.8222671531462274,1.0,0.09938713091782185,0.335578635263313,0.466721418258909,0.11377516592425377,0.8150863555903899,0.8285646983761895,1.0,0.8222671531462274,0.335578635263313,0.09938713091782185,0.22671102940657362,-0.22671102940657362,0.2703996458135126,-0.2703996458135126,0.26865209261372547,-0.26865209261372547,-0.05549111228844906,0.05549111228844906,-0.04288041993399227,0.04288041993399227,-0.04930328861986835,0.04930328861986835,0.26972953792734533,-0.26972953792734533,0.31993899147053756,-0.31993899147053756,0.30364923363121804,-0.30364923363121804,0.13101828008821584,-0.13101828008821584,0.11407155975704619,0.40442248360237043,0.1137751659242537,0.4667214182589091,0.10033355270554212,0.45363542448798444,0.4228301776561108,0.39877912455256365,0.8285646983761895,0.8150863555903899,0.7340286460266177,0.7142058687063644,0.4526921540216376,0.5785015090722431,0.8222671531462274,1.0,0.7232145236922751,0.9090692224996607,-0.08625928251061109,0.07906262738461874,-0.2944392991806838,-0.2967148612007599,-0.2580660594759785,-0.2606685840933912,0.5835769762945844,0.5360791066673862,0.6590012285276389,0.6006099162245243,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00475060074204992,0.00475060074204992,,
home_opp_win_streak,-0.46574643197836135,0.46574643197836135,0.3159936225772666,-0.3159936225772666,-0.35991503866481594,0.35991503866481594,-0.6821310913399945,0.6821310913399945,0.7153008250368588,0.06999916014870822,-0.09908904718214363,0.06556002173946865,0.31641128365833704,0.09938713091782185,1.0,0.06770507567352974,0.06999916014870824,0.7153008250368588,0.06556002173946865,-0.09908904718214363,0.0993871309178218,0.31641128365833704,0.06770507567352974,1.0,-0.4087434951659286,0.4087434951659286,-0.46574643197836135,0.46574643197836135,-0.46870842895789383,0.46870842895789383,0.2948702098592582,-0.2948702098592582,0.3159936225772666,-0.3159936225772666,0.3104732002414847,-0.3104732002414847,-0.3202114253358912,0.3202114253358912,-0.35991503866481594,0.35991503866481594,-0.35919579098938026,0.35919579098938026,-0.2892139189609711,0.2892139189609711,0.6375869272272957,0.07998332658335172,0.7153008250368585,0.06999916014870824,0.7132807669105251,0.06055060852191246,-0.03936203474672816,0.09858357483777257,-0.09908904718214363,0.06556002173946865,-0.14534703673289362,0.03224885951537415,0.29762194011023424,0.13229946373103538,0.31641128365833704,0.0993871309178218,0.31005565166459004,0.06628938271140346,0.4168437806979148,0.05024311711524335,0.017607230207404605,0.030760395045196547,0.05578744122707122,0.06788452694471281,0.03315759604862776,0.11401561552046927,0.033705200595361334,0.13368394935426767,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0294255226838412,-0.0294255226838412,,
away_opp_win_streak,0.49273147896206776,-0.49273147896206776,-0.3369709353914349,0.3369709353914349,0.37866129047566366,-0.37866129047566366,0.6833682723194773,-0.6833682723194773,0.06342358519872643,0.7129482584019257,0.08443894521419229,-0.09085612819172503,0.11326491688359325,0.335578635263313,0.06770507567352974,1.0,0.7129482584019255,0.06342358519872643,-0.09085612819172505,0.08443894521419228,0.335578635263313,0.11326491688359316,1.0,0.06770507567352974,0.4399473969433308,-0.4399473969433308,0.49273147896206754,-0.49273147896206754,0.4887595303683844,-0.4887595303683844,-0.3232808080559685,0.3232808080559685,-0.3369709353914349,0.3369709353914349,-0.33074030703738005,0.33074030703738005,0.33962690907895743,-0.33962690907895743,0.3786612904756636,-0.3786612904756636,0.36924838873833354,-0.36924838873833354,0.3408035626182818,-0.3408035626182818,0.06626181423258369,0.6359826989798025,0.06342358519872641,0.7129482584019258,0.06264396163981496,0.7107667670738631,0.13201103082150628,-0.018817311787122516,0.08443894521419228,-0.09085612819172505,0.05434639422290718,-0.13540349843039243,0.15739851343060426,0.3236994344479195,0.11326491688359316,0.335578635263313,0.08765677804541046,0.3300220595365921,0.016976701229777097,0.4452370924851456,0.04351978689378867,0.03350053865754086,0.08533805131578766,0.061569047920685335,0.12182528431792676,0.029901536867491807,0.14175129404707487,0.03820715980367393,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033814102158136634,-0.033814102158136634,,
home_point_diff_trend,0.6909698199941305,-0.6909698199941305,-0.4436606235379921,0.4436606235379921,0.5538081723409636,-0.5538081723409636,0.47130600087844765,-0.47130600087844765,0.08887818219427525,1.0,0.09964642050238404,-0.13194365396568325,0.14169206589143654,0.466721418258909,0.06999916014870824,0.7129482584019255,1.0,0.08887818219427525,-0.13194365396568325,0.099646420502384,0.466721418258909,0.1416920658914366,0.7129482584019257,0.06999916014870822,0.5808662198516913,-0.5808662198516913,0.6909698199941308,-0.6909698199941308,0.6691746078827452,-0.6691746078827452,-0.40278643532025793,0.40278643532025793,-0.44366062353799207,0.44366062353799207,-0.42057866006768874,0.42057866006768874,0.4689101782370657,-0.4689101782370657,0.5538081723409637,-0.5538081723409637,0.5300609178589686,-0.5300609178589686,0.36304929258306345,-0.36304929258306345,0.098334511374967,0.8501027674634938,0.08887818219427522,1.0,0.08433880626563174,0.9720163280235877,0.0909075416171208,-0.09735258539203792,0.099646420502384,-0.13194365396568325,0.10179212032847164,-0.13984954880621403,0.1360157471064959,0.3671757394319983,0.1416920658914366,0.466721418258909,0.14385078364991047,0.490932518646254,0.04693030187256706,0.5029331544831697,0.021230429040506243,0.006639444358202173,0.028153031926952243,0.011540364275800524,0.13167884760561957,0.06414204707157031,0.1705165911333061,0.07674983326038692,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06060443126119473,-0.06060443126119473,,
away_point_diff_trend,-0.6580546908756235,0.6580546908756235,0.4283355918255885,-0.4283355918255885,-0.5228406298243395,0.5228406298243395,-0.47693958997392044,0.47693958997392044,1.0,0.08887818219427525,-0.1534519125639533,0.06928190155454457,0.4287369283881741,0.11377516592425377,0.7153008250368588,0.06342358519872643,0.08887818219427525,1.0,0.06928190155454457,-0.1534519125639533,0.11377516592425375,0.4287369283881741,0.06342358519872643,0.7153008250368588,-0.5487335686480903,0.5487335686480903,-0.6580546908756231,0.6580546908756231,-0.6354489589200092,0.6354489589200092,0.3868704598871322,-0.3868704598871322,0.4283355918255885,-0.4283355918255885,0.4091191875316155,-0.4091191875316155,-0.43754398880509343,0.43754398880509343,-0.5228406298243395,0.5228406298243395,-0.4959430967015608,0.4959430967015608,-0.33660567294385557,0.33660567294385557,0.8428620826188463,0.09481522333741088,0.9999999999999998,0.08887818219427529,0.9688754579800654,0.08402006590747997,-0.13646291522062393,0.04413236168693514,-0.1534519125639533,0.06928190155454457,-0.1657100783790246,0.06833232031043339,0.31499138001700333,0.09084422964842029,0.4287369283881741,0.11377516592425375,0.4497690861664797,0.11261333513385513,0.4817555225217269,0.05510714098720378,-0.009359656390962562,0.008972402432815463,-0.004102201819408915,0.008481969214080239,0.04750431982195217,0.12095146356693,0.05219930405718487,0.16074527505366812,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04545913507358825,-0.04545913507358825,,
home_points_allowed_trend,-0.14955099608369937,0.14955099608369937,0.24256060052523387,-0.24256060052523387,-0.004177205288937361,0.004177205288937361,-0.11456325376908276,0.11456325376908276,0.06928190155454457,-0.13194365396568325,0.863380327398498,1.0,0.828764300311073,0.8150863555903899,0.06556002173946865,-0.09085612819172505,-0.13194365396568325,0.06928190155454457,1.0,0.8633803273984981,0.8150863555903896,0.828764300311073,-0.09085612819172503,0.06556002173946865,-0.12639507874063555,0.12639507874063555,-0.14955099608369943,0.14955099608369943,-0.13723335578247653,0.13723335578247653,0.20164819552944546,-0.20164819552944546,0.24256060052523384,-0.24256060052523384,0.2202431226816316,-0.2202431226816316,-0.004843922163879922,0.004843922163879922,-0.0041772052889373495,0.0041772052889373495,-0.0068802232805597885,0.0068802232805597885,-0.09096063541070715,0.09096063541070715,0.06343041494850593,-0.10358507808826815,0.0692819015545446,-0.13194365396568328,0.05719216185400728,-0.12827891474079986,0.4140942442676495,0.5104551759291087,0.8633803273984981,1.0,0.7560090921498119,0.8921097473746719,0.41803051137050384,0.40762246667720736,0.828764300311073,0.8150863555903896,0.7163230074988571,0.6973054751029962,-0.12770100923904917,-0.24109886376233652,-0.3444714421733493,-0.3374285856152841,-0.3081801459168106,-0.30019312217487987,0.5678425710942872,0.558702323962078,0.6269794066488188,0.6228275605899037,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04508088307758915,0.04508088307758915,,
away_points_allowed_trend,0.18642062292771253,-0.18642062292771253,-0.2773830683405792,0.2773830683405792,0.02492605570361213,-0.02492605570361213,0.13439498817364845,-0.13439498817364845,-0.1534519125639533,0.099646420502384,1.0,0.8633803273984981,0.8269362902463792,0.8285646983761895,-0.09908904718214363,0.08443894521419228,0.099646420502384,-0.1534519125639533,0.8633803273984981,1.0,0.8285646983761894,0.8269362902463792,0.08443894521419229,-0.09908904718214363,0.1841884923705057,-0.1841884923705057,0.18642062292771253,-0.18642062292771253,0.1827350737675918,-0.1827350737675918,-0.23287000079295841,0.23287000079295841,-0.2773830683405791,0.2773830683405791,-0.2625138692284093,0.2625138692284093,0.059046054798288033,-0.059046054798288033,0.02492605570361212,-0.02492605570361212,0.03253448907873001,-0.03253448907873001,0.10168310423314968,-0.10168310423314968,-0.139115598637053,0.10615573775080335,-0.15345191256395327,0.09964642050238402,-0.15508142807469733,0.09458984923482823,0.5186973988425714,0.4119969762102503,1.0,0.863380327398498,0.8956029916985268,0.752320323251219,0.40906280891624525,0.4306766251492201,0.8269362902463792,0.8285646983761894,0.710828536737109,0.7159292579516976,-0.24799444031089204,-0.11835799358389687,-0.33872413241912763,-0.341997933785824,-0.2996605008214301,-0.3029902235571168,0.5578733709370373,0.5663234469143372,0.6260625347933259,0.6242190387961136,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040372147358938404,0.040372147358938404,,
home_points_scored_trend,0.2703996458135127,-0.2703996458135127,-0.042880419933992255,0.042880419933992255,0.31993899147053756,-0.31993899147053756,0.1732226702611419,-0.1732226702611419,0.11377516592425375,0.466721418258909,0.8285646983761894,0.8150863555903896,0.8222671531462274,1.0,0.0993871309178218,0.335578635263313,0.466721418258909,0.11377516592425375,0.8150863555903896,0.8285646983761894,1.0,0.8222671531462274,0.335578635263313,0.09938713091782185,0.22671102940657362,-0.22671102940657362,0.2703996458135126,-0.2703996458135126,0.26865209261372547,-0.26865209261372547,-0.05549111228844906,0.05549111228844906,-0.04288041993399227,0.04288041993399227,-0.04930328861986835,0.04930328861986835,0.26972953792734533,-0.26972953792734533,0.31993899147053756,-0.31993899147053756,0.30364923363121804,-0.30364923363121804,0.13101828008821584,-0.13101828008821584,0.11407155975704619,0.40442248360237043,0.1137751659242537,0.4667214182589091,0.10033355270554212,0.45363542448798444,0.4228301776561108,0.39877912455256365,0.8285646983761895,0.8150863555903899,0.7340286460266177,0.7142058687063644,0.4526921540216376,0.5785015090722431,0.8222671531462274,1.0,0.7232145236922751,0.9090692224996607,-0.08625928251061109,0.07906262738461874,-0.2944392991806838,-0.2967148612007599,-0.2580660594759785,-0.2606685840933912,0.5835769762945844,0.5360791066673862,0.6590012285276389,0.6006099162245243,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00475060074204992,0.00475060074204992,,
away_points_scored_trend,-0.20401630149665073,0.20401630149665073,-0.009862155946469333,0.009862155946469333,-0.2747217732483212,0.2747217732483212,-0.14852170589602826,0.14852170589602826,0.4287369283881741,0.1416920658914366,0.8269362902463792,0.828764300311073,1.0,0.8222671531462274,0.31641128365833704,0.11326491688359316,0.1416920658914366,0.4287369283881741,0.828764300311073,0.8269362902463792,0.8222671531462274,1.0,0.11326491688359325,0.31641128365833704,-0.14385183410856467,0.14385183410856467,-0.20401630149665068,0.20401630149665068,-0.19452205543075105,0.19452205543075105,0.007235583178048649,-0.007235583178048649,-0.009862155946469331,0.009862155946469331,-0.007203624424353679,0.007203624424353679,-0.19499655964240867,0.19499655964240867,-0.27472177324832114,0.27472177324832114,-0.2524599034171669,0.2524599034171669,-0.09857887677204473,0.09857887677204473,0.3524353183264041,0.151012820629692,0.4287369283881743,0.1416920658914366,0.40953530642366187,0.1343028906932027,0.39674810628210533,0.4019603700812503,0.8269362902463792,0.828764300311073,0.72451666677345,0.7266888902445622,0.5533971069928034,0.44560592470204125,1.0,0.8222671531462274,0.9058168601207266,0.7186325557229765,0.04760507042808206,-0.07665694938604244,-0.31465475272700366,-0.30719058270954996,-0.27600702333274113,-0.2718620656676373,0.5370999694254399,0.5865816656237222,0.6020840934571587,0.6621308838847313,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011006227875008648,0.011006227875008648,,
home_win_streak,0.49273147896206776,-0.49273147896206776,-0.3369709353914349,0.3369709353914349,0.37866129047566366,-0.37866129047566366,0.6833682723194773,-0.6833682723194773,0.06342358519872643,0.7129482584019257,0.08443894521419229,-0.09085612819172503,0.11326491688359325,0.335578635263313,0.06770507567352974,1.0,0.7129482584019257,0.06342358519872643,-0.09085612819172503,0.08443894521419229,0.335578635263313,0.11326491688359325,1.0,0.06770507567352974,0.4399473969433308,-0.4399473969433308,0.49273147896206754,-0.49273147896206754,0.4887595303683844,-0.4887595303683844,-0.3232808080559685,0.3232808080559685,-0.3369709353914349,0.3369709353914349,-0.33074030703738005,0.33074030703738005,0.33962690907895743,-0.33962690907895743,0.3786612904756636,-0.3786612904756636,0.36924838873833354,-0.36924838873833354,0.3408035626182818,-0.3408035626182818,0.06626181423258369,0.6359826989798025,0.06342358519872641,0.7129482584019258,0.06264396163981496,0.7107667670738631,0.13201103082150628,-0.018817311787122516,0.08443894521419228,-0.09085612819172505,0.05434639422290718,-0.13540349843039243,0.15739851343060426,0.3236994344479195,0.11326491688359316,0.335578635263313,0.08765677804541046,0.3300220595365921,0.016976701229777097,0.4452370924851456,0.04351978689378867,0.03350053865754086,0.08533805131578766,0.061569047920685335,0.12182528431792676,0.029901536867491807,0.14175129404707487,0.03820715980367393,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033814102158136634,-0.033814102158136634,,
away_win_streak,-0.46574643197836135,0.46574643197836135,0.3159936225772666,-0.3159936225772666,-0.35991503866481594,0.35991503866481594,-0.6821310913399945,0.6821310913399945,0.7153008250368588,0.06999916014870822,-0.09908904718214363,0.06556002173946865,0.31641128365833704,0.09938713091782185,1.0,0.06770507567352974,0.06999916014870822,0.7153008250368588,0.06556002173946865,-0.09908904718214363,0.09938713091782185,0.31641128365833704,0.06770507567352974,1.0,-0.4087434951659286,0.4087434951659286,-0.46574643197836135,0.46574643197836135,-0.46870842895789383,0.46870842895789383,0.2948702098592582,-0.2948702098592582,0.3159936225772666,-0.3159936225772666,0.3104732002414847,-0.3104732002414847,-0.3202114253358912,0.3202114253358912,-0.35991503866481594,0.35991503866481594,-0.35919579098938026,0.35919579098938026,-0.2892139189609711,0.2892139189609711,0.6375869272272957,0.07998332658335172,0.7153008250368585,0.06999916014870824,0.7132807669105251,0.06055060852191246,-0.03936203474672816,0.09858357483777257,-0.09908904718214363,0.06556002173946865,-0.14534703673289362,0.03224885951537415,0.29762194011023424,0.13229946373103538,0.31641128365833704,0.0993871309178218,0.31005565166459004,0.06628938271140346,0.4168437806979148,0.05024311711524335,0.017607230207404605,0.030760395045196547,0.05578744122707122,0.06788452694471281,0.03315759604862776,0.11401561552046927,0.033705200595361334,0.13368394935426767,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0294255226838412,-0.0294255226838412,,
home_diff_total_differential,0.8374162666789723,-0.8374162666789723,-0.5975288052040056,0.5975288052040056,0.6239439827002595,-0.6239439827002595,0.621541827454731,-0.621541827454731,-0.5487335686480903,0.5808662198516913,0.1841884923705057,-0.12639507874063555,-0.14385183410856467,0.22671102940657362,-0.4087434951659286,0.4399473969433308,0.5808662198516913,-0.5487335686480903,-0.12639507874063555,0.1841884923705057,0.22671102940657362,-0.14385183410856467,0.4399473969433308,-0.4087434951659286,1.0,-1.0,0.8374162666789723,-0.8374162666789723,0.7772593354713229,-0.7772593354713229,-0.7055832901896267,0.7055832901896267,-0.5975288052040056,0.5975288052040056,-0.5514646179109899,0.5514646179109899,0.7968939392356585,-0.7968939392356585,0.6239439827002596,-0.6239439827002596,0.567832988726149,-0.567832988726149,0.6658138061567062,-0.6658138061567062,-0.6462116626816383,0.6810067716833005,-0.5487335686480902,0.5808662198516912,-0.5092312533577391,0.5452471296183281,0.18824752571178752,-0.1414049160755051,0.1841884923705057,-0.12639507874063555,0.18588231483438844,-0.12961493043355662,-0.16379597238870802,0.236603027022276,-0.14385183410856467,0.22671102940657353,-0.1474131289621927,0.23075021801006315,-0.40834478376365724,0.43157402598222694,0.014642192046355086,-0.016440254939863456,0.024833424389015344,-0.022028549781825647,0.07293231943982836,-0.049323103300254086,0.10614705639231384,-0.06949016763373292,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006136524990461497,-0.006136524990461497,,
away_diff_total_differential,-0.8374162666789723,0.8374162666789723,0.5975288052040056,-0.5975288052040056,-0.6239439827002595,0.6239439827002595,-0.621541827454731,0.621541827454731,0.5487335686480903,-0.5808662198516913,-0.1841884923705057,0.12639507874063555,0.14385183410856467,-0.22671102940657362,0.4087434951659286,-0.4399473969433308,-0.5808662198516913,0.5487335686480903,0.12639507874063555,-0.1841884923705057,-0.22671102940657362,0.14385183410856467,-0.4399473969433308,0.4087434951659286,-1.0,1.0,-0.8374162666789723,0.8374162666789723,-0.7772593354713229,0.7772593354713229,0.7055832901896267,-0.7055832901896267,0.5975288052040056,-0.5975288052040056,0.5514646179109899,-0.5514646179109899,-0.7968939392356585,0.7968939392356585,-0.6239439827002596,0.6239439827002596,-0.567832988726149,0.567832988726149,-0.6658138061567062,0.6658138061567062,0.6462116626816383,-0.6810067716833005,0.5487335686480902,-0.5808662198516912,0.5092312533577391,-0.5452471296183281,-0.18824752571178752,0.1414049160755051,-0.1841884923705057,0.12639507874063555,-0.18588231483438844,0.12961493043355662,0.16379597238870802,-0.236603027022276,0.14385183410856467,-0.22671102940657353,0.1474131289621927,-0.23075021801006315,0.40834478376365724,-0.43157402598222694,-0.014642192046355086,0.016440254939863456,-0.024833424389015344,0.022028549781825647,-0.07293231943982836,0.049323103300254086,-0.10614705639231384,0.06949016763373292,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006136524990461497,0.006136524990461497,,
home_diff_total_differential_roll3,1.0,-1.0,-0.6462991195794142,0.6462991195794142,0.7981662230411187,-0.7981662230411187,0.7019399626946642,-0.7019399626946642,-0.6580546908756231,0.6909698199941308,0.18642062292771253,-0.14955099608369943,-0.20401630149665068,0.2703996458135126,-0.46574643197836135,0.49273147896206754,0.6909698199941308,-0.6580546908756231,-0.14955099608369943,0.18642062292771253,0.2703996458135126,-0.20401630149665068,0.49273147896206754,-0.46574643197836135,0.8374162666789723,-0.8374162666789723,1.0,-1.0,0.9671154352072509,-0.9671154352072509,-0.5852953345076696,0.5852953345076696,-0.6462991195794142,0.6462991195794142,-0.6149004862280747,0.6149004862280747,0.672081843908991,-0.672081843908991,0.7981662230411187,-0.7981662230411187,0.7606914493218766,-0.7606914493218766,0.5187742518352476,-0.5187742518352476,-0.5372048446190935,0.5740698960077097,-0.658054690875623,0.6909698199941309,-0.638924266857539,0.6733409432200357,0.16767612675992177,-0.10572417794357403,0.18642062292771253,-0.1495509960836994,0.19694806439221452,-0.15484541571253593,-0.1257741895906653,0.21167654662473132,-0.20401630149665062,0.2703996458135126,-0.21762949035239507,0.2895122392880631,-0.3141709863241591,0.3402292484255657,0.022675716196869835,-0.0017068156305247327,0.024149495732726362,0.0024119728382113446,0.06524132822210628,-0.03931313266067496,0.09120253375037168,-0.05863410446495745,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012402426433226919,-0.012402426433226919,,
